,Unit Id,Grand total,Black total,Hispanic total,Grand total women,Year,UNITID,HRTOTLT,DVHRBKT,DVHRHST,HRBKAAT,HRTOTLW,HRHISPT
20238,,,,,,2010,142276.0,580.0,,,4.0,258.0,8.0
20293,,,,,,2010,142285.0,695.0,,,5.0,267.0,22.0
20353,,,,,,2010,142294.0,84.0,,,0.0,34.0,2.0
20399,,,,,,2010,142328.0,166.0,,,1.0,94.0,1.0
20434,,,,,,2010,142337.0,7.0,,,0.0,7.0,0.0
20463,,,,,,2010,142443.0,161.0,,,0.0,77.0,5.0
20508,,,,,,2010,142461.0,106.0,,,1.0,46.0,1.0
20533,,,,,,2010,142489.0,3.0,,,0.0,3.0,0.0
20554,,,,,,2010,142559.0,155.0,,,0.0,82.0,4.0
20590,,,,,,2010,142887.0,27.0,,,1.0,13.0,0.0
20619,,,,,,2010,143048.0,149.0,,,10.0,63.0,8.0
20662,,,,,,2010,143084.0,197.0,,,5.0,88.0,5.0
20711,,,,,,2010,143118.0,135.0,,,2.0,74.0,5.0
20754,,,,,,2010,143215.0,153.0,,,7.0,81.0,2.0
20791,,,,,,2010,143233.0,7.0,,,0.0,3.0,0.0
20821,,,,,,2010,143279.0,132.0,,,5.0,75.0,5.0
20860,,,,,,2010,143376.0,17.0,,,0.0,15.0,0.0
20883,,,,,,2010,143543.0,4.0,,,1.0,4.0,0.0
20908,,,,,,2010,143613.0,47.0,,,0.0,29.0,0.0
20943,,,,,,2010,143659.0,27.0,,,1.0,10.0,1.0
20978,,,,,,2010,144005.0,264.0,,,122.0,136.0,14.0
21036,,,,,,2010,144050.0,3286.0,,,110.0,1275.0,74.0
21093,,,,,,2010,144157.0,78.0,,,46.0,43.0,5.0
21135,,,,,,2010,144166.0,79.0,,,40.0,48.0,5.0
21176,,,,,,2010,144175.0,58.0,,,36.0,33.0,4.0
21216,,,,,,2010,144184.0,90.0,,,19.0,48.0,13.0
21256,,,,,,2010,144193.0,58.0,,,19.0,32.0,6.0
21296,,,,,,2010,144209.0,116.0,,,25.0,63.0,22.0
21337,,,,,,2010,144218.0,105.0,,,5.0,59.0,19.0
21380,,,,,,2010,144281.0,373.0,,,37.0,176.0,13.0
21426,,,,,,2010,144351.0,262.0,,,26.0,155.0,5.0
21466,,,,,,2010,144467.0,17.0,,,1.0,3.0,2.0
21527,,,,,,2010,144564.0,66.0,,,6.0,34.0,0.0
21573,,,,,,2010,144740.0,919.0,,,67.0,426.0,50.0
21645,,,,,,2010,144865.0,281.0,,,11.0,136.0,6.0
21689,,,,,,2010,144892.0,529.0,,,18.0,244.0,16.0
21742,,,,,,2010,144944.0,133.0,,,8.0,67.0,13.0
21792,,,,,,2010,144971.0,41.0,,,0.0,18.0,1.0
21824,,,,,,2010,145239.0,22.0,,,3.0,19.0,1.0
21844,,,,,,2010,145309.0,4.0,,,0.0,2.0,0.0
21870,,,,,,2010,145336.0,234.0,,,37.0,140.0,4.0
21913,,,,,,2010,145354.0,9.0,,,0.0,9.0,0.0
21940,,,,,,2010,145372.0,62.0,,,1.0,22.0,4.0
21975,,,,,,2010,145406.0,12.0,,,1.0,11.0,2.0
21992,,,,,,2010,145424.0,3.0,,,0.0,3.0,0.0
22006,,,,,,2010,145433.0,2.0,,,0.0,2.0,0.0
22030,,,,,,2010,145460.0,13.0,,,0.0,4.0,2.0
22068,,,,,,2010,145521.0,46.0,,,0.0,19.0,1.0
22115,,,,,,2010,145558.0,163.0,,,6.0,68.0,5.0
22167,,,,,,2010,145600.0,2123.0,,,102.0,985.0,124.0
22224,,,,,,2010,145619.0,166.0,,,7.0,88.0,4.0
22271,,,,,,2010,145637.0,2317.0,,,107.0,836.0,109.0
22329,,,,,,2010,145646.0,155.0,,,1.0,69.0,5.0
22373,,,,,,2010,145682.0,182.0,,,7.0,100.0,3.0
22417,,,,,,2010,145691.0,81.0,,,3.0,37.0,2.0
22456,,,,,,2010,145707.0,42.0,,,0.0,26.0,0.0
22495,,,,,,2010,145813.0,878.0,,,36.0,466.0,24.0
22542,,,,,,2010,145831.0,79.0,,,2.0,43.0,0.0
22598,,,,,,2010,146010.0,7.0,,,1.0,4.0,0.0
22628,,,,,,2010,146205.0,98.0,,,3.0,57.0,2.0
22663,,,,,,2010,146278.0,50.0,,,0.0,25.0,1.0
22699,,,,,,2010,146296.0,217.0,,,11.0,110.0,7.0
22743,,,,,,2010,146348.0,71.0,,,2.0,50.0,1.0
22784,,,,,,2010,146366.0,71.0,,,1.0,37.0,0.0
22828,,,,,,2010,146418.0,73.0,,,3.0,39.0,0.0
22869,,,,,,2010,146427.0,104.0,,,6.0,44.0,6.0
22914,,,,,,2010,146472.0,205.0,,,18.0,113.0,8.0
22976,,,,,,2010,146506.0,102.0,,,1.0,54.0,0.0
23011,,,,,,2010,146533.0,20.0,,,1.0,18.0,0.0
23038,,,,,,2010,146603.0,105.0,,,4.0,56.0,0.0
23080,,,,,,2010,146612.0,219.0,,,11.0,116.0,4.0
23129,,,,,,2010,146667.0,34.0,,,2.0,9.0,0.0
23166,,,,,,2010,146685.0,122.0,,,6.0,62.0,2.0
23199,,,,,,2010,146700.0,32.0,,,7.0,7.0,2.0
23230,,,,,,2010,146719.0,935.0,,,35.0,452.0,32.0
23273,,,,,,2010,146755.0,15.0,,,0.0,14.0,0.0
23305,,,,,,2010,147004.0,98.0,,,2.0,50.0,0.0
23345,,,,,,2010,147031.0,3.0,,,1.0,1.0,0.0
23376,,,,,,2010,147165.0,21.0,,,0.0,12.0,2.0
23407,,,,,,2010,147244.0,146.0,,,2.0,75.0,2.0
23443,,,,,,2010,147378.0,193.0,,,13.0,111.0,4.0
23483,,,,,,2010,147411.0,54.0,,,1.0,27.0,3.0
23522,,,,,,2010,147536.0,136.0,,,7.0,81.0,6.0
23557,,,,,,2010,147590.0,65.0,,,1.0,30.0,2.0
23592,,,,,,2010,147642.0,3.0,,,0.0,3.0,0.0
23618,,,,,,2010,147660.0,138.0,,,3.0,75.0,2.0
23670,,,,,,2010,147767.0,3029.0,,,92.0,1124.0,84.0
23725,,,,,,2010,147776.0,347.0,,,25.0,191.0,39.0
23777,,,,,,2010,147800.0,148.0,,,7.0,87.0,6.0
23827,,,,,,2010,147828.0,136.0,,,5.0,55.0,2.0
23880,,,,,,2010,147916.0,176.0,,,6.0,93.0,6.0
23913,,,,,,2010,147970.0,6.0,,,2.0,4.0,1.0
23940,,,,,,2010,148007.0,79.0,,,14.0,48.0,2.0
23987,,,,,,2010,148131.0,55.0,,,1.0,22.0,0.0
24034,,,,,,2010,148256.0,67.0,,,0.0,39.0,1.0
24078,,,,,,2010,148292.0,66.0,,,3.0,36.0,1.0
24120,,,,,,2010,148335.0,89.0,,,8.0,40.0,2.0
24165,,,,,,2010,148380.0,157.0,,,3.0,90.0,4.0
24207,,,,,,2010,148405.0,75.0,,,1.0,36.0,0.0
24250,,,,,,2010,148496.0,161.0,,,7.0,92.0,10.0
24290,,,,,,2010,148511.0,985.0,,,38.0,517.0,23.0
24319,,,,,,2010,148584.0,106.0,,,7.0,67.0,4.0
24364,,,,,,2010,148627.0,174.0,,,11.0,100.0,1.0
24412,,,,,,2010,148654.0,204.0,,,9.0,92.0,5.0
24462,,,,,,2010,148672.0,46.0,,,0.0,26.0,0.0
24496,,,,,,2010,148724.0,2.0,,,0.0,2.0,0.0
24524,,,,,,2010,148821.0,39.0,,,1.0,24.0,0.0
24565,,,,,,2010,148937.0,45.0,,,0.0,23.0,0.0
24629,,,,,,2010,148991.0,35.0,,,0.0,20.0,0.0
24671,,,,,,2010,149222.0,1330.0,,,71.0,608.0,44.0
24731,,,,,,2010,149231.0,623.0,,,39.0,307.0,19.0
24803,,,,,,2010,149365.0,89.0,,,26.0,51.0,2.0
24830,,,,,,2010,149499.0,2.0,,,0.0,2.0,0.0
24849,,,,,,2010,149505.0,82.0,,,5.0,42.0,1.0
24892,,,,,,2010,149532.0,104.0,,,10.0,58.0,4.0
24977,,,,,,2010,149727.0,106.0,,,2.0,59.0,3.0
25018,,,,,,2010,149772.0,633.0,,,34.0,282.0,9.0
25078,,,,,,2010,149781.0,205.0,,,8.0,74.0,4.0
25127,,,,,,2010,149842.0,210.0,,,9.0,128.0,8.0
25160,,,,,,2010,150075.0,1.0,,,0.0,1.0,0.0
25182,,,,,,2010,150163.0,351.0,,,12.0,157.0,9.0
25228,,,,,,2010,150172.0,31.0,,,1.0,11.0,3.0
25272,,,,,,2010,150455.0,122.0,,,7.0,66.0,7.0
25319,,,,,,2010,150534.0,176.0,,,2.0,77.0,2.0
25364,,,,,,2010,150604.0,79.0,,,2.0,38.0,2.0
25407,,,,,,2010,150668.0,69.0,,,1.0,35.0,1.0
25453,,,,,,2010,150756.0,98.0,,,2.0,42.0,6.0
25490,,,,,,2010,150941.0,59.0,,,0.0,22.0,1.0
25528,,,,,,2010,150987.0,1280.0,,,85.0,780.0,25.0
25571,,,,,,2010,151102.0,328.0,,,10.0,148.0,8.0
25622,,,,,,2010,151111.0,2693.0,,,112.0,1133.0,89.0
25674,,,,,,2010,151324.0,476.0,,,21.0,220.0,12.0
25725,,,,,,2010,151333.0,107.0,,,7.0,66.0,1.0
25760,,,,,,2010,151342.0,269.0,,,7.0,128.0,8.0
25804,,,,,,2010,151351.0,2538.0,,,91.0,1044.0,110.0
25860,,,,,,2010,151360.0,162.0,,,14.0,88.0,9.0
25898,,,,,,2010,151379.0,205.0,,,11.0,107.0,3.0
25934,,,,,,2010,151388.0,97.0,,,4.0,65.0,1.0
25961,,,,,,2010,151485.0,17.0,,,0.0,5.0,0.0
25985,,,,,,2010,151494.0,12.0,,,2.0,9.0,0.0
26005,,,,,,2010,151500.0,7.0,,,2.0,6.0,0.0
26025,,,,,,2010,151519.0,11.0,,,4.0,8.0,0.0
26045,,,,,,2010,151537.0,2.0,,,0.0,2.0,0.0
26065,,,,,,2010,151652.0,9.0,,,0.0,7.0,0.0
26087,,,,,,2010,151661.0,40.0,,,2.0,1.0,0.0
26119,,,,,,2010,151777.0,100.0,,,1.0,42.0,1.0
26162,,,,,,2010,151786.0,137.0,,,3.0,69.0,3.0
26205,,,,,,2010,151801.0,252.0,,,10.0,110.0,3.0
26250,,,,,,2010,151865.0,9.0,,,0.0,2.0,0.0
26293,,,,,,2010,152080.0,1436.0,,,26.0,437.0,78.0
26352,,,,,,2010,152099.0,95.0,,,5.0,47.0,0.0
26401,,,,,,2010,152248.0,252.0,,,9.0,125.0,12.0
26450,,,,,,2010,152266.0,119.0,,,3.0,58.0,4.0
26486,,,,,,2010,152275.0,3.0,,,0.0,3.0,0.0
26516,,,,,,2010,152318.0,177.0,,,5.0,35.0,3.0
26562,,,,,,2010,152336.0,127.0,,,1.0,81.0,0.0
26606,,,,,,2010,152363.0,58.0,,,1.0,24.0,1.0
26647,,,,,,2010,152381.0,49.0,,,0.0,30.0,1.0
26686,,,,,,2010,152390.0,138.0,,,5.0,93.0,7.0
26723,,,,,,2010,152415.0,3.0,,,1.0,0.0,0.0
26755,,,,,,2010,152530.0,128.0,,,2.0,33.0,0.0
26794,,,,,,2010,152628.0,4.0,,,0.0,4.0,0.0
26815,,,,,,2010,152673.0,95.0,,,3.0,33.0,3.0
26855,,,,,,2010,152798.0,33.0,,,1.0,32.0,0.0
26888,,,,,,2010,152822.0,24.0,,,1.0,17.0,0.0
26921,,,,,,2010,152992.0,66.0,,,0.0,33.0,1.0
26962,,,,,,2010,153001.0,81.0,,,2.0,39.0,0.0
27003,,,,,,2010,153162.0,86.0,,,1.0,45.0,1.0
27031,,,,,,2010,153171.0,4.0,,,0.0,4.0,0.0
27052,,,,,,2010,153250.0,79.0,,,0.0,16.0,0.0
27099,,,,,,2010,153302.0,23.0,,,1.0,5.0,2.0
27139,,,,,,2010,153311.0,147.0,,,4.0,76.0,1.0
27180,,,,,,2010,153320.0,18.0,,,0.0,2.0,0.0
27225,,,,,,2010,153418.0,6.0,,,0.0,6.0,0.0
27251,,,,,,2010,153427.0,7.0,,,2.0,2.0,0.0
27287,,,,,,2010,153472.0,135.0,,,1.0,68.0,1.0
27328,,,,,,2010,153524.0,87.0,,,0.0,42.0,1.0
27353,,,,,,2010,153542.0,1.0,,,0.0,0.0,0.0
27361,,,,,,2010,153597.0,12.0,,,0.0,12.0,0.0
27386,,,,,,2010,153603.0,2233.0,,,48.0,808.0,51.0
27443,,,,,,2010,153621.0,41.0,,,1.0,24.0,0.0
27476,,,,,,2010,153630.0,134.0,,,0.0,79.0,0.0
27525,,,,,,2010,153658.0,2499.0,,,61.0,934.0,90.0
27585,,,,,,2010,153737.0,290.0,,,1.0,133.0,10.0
27638,,,,,,2010,153825.0,108.0,,,1.0,43.0,0.0
27683,,,,,,2010,153834.0,184.0,,,6.0,90.0,6.0
27733,,,,,,2010,153861.0,89.0,,,0.0,26.0,1.0
27785,,,,,,2010,154004.0,83.0,,,1.0,42.0,0.0
27825,,,,,,2010,154013.0,83.0,,,0.0,54.0,2.0
27865,,,,,,2010,154059.0,73.0,,,0.0,29.0,0.0
27910,,,,,,2010,154095.0,581.0,,,16.0,277.0,16.0
27965,,,,,,2010,154101.0,83.0,,,0.0,33.0,1.0
28009,,,,,,2010,154110.0,127.0,,,2.0,69.0,1.0
28034,,,,,,2010,154165.0,5.0,,,0.0,4.0,0.0
28056,,,,,,2010,154174.0,194.0,,,3.0,77.0,5.0
28104,,,,,,2010,154235.0,220.0,,,1.0,113.0,4.0
28147,,,,,,2010,154262.0,29.0,,,0.0,26.0,0.0
28177,,,,,,2010,154350.0,95.0,,,1.0,44.0,2.0
28216,,,,,,2010,154396.0,40.0,,,0.0,16.0,1.0
28245,,,,,,2010,154457.0,5.0,,,0.0,5.0,0.0
28257,,,,,,2010,154493.0,71.0,,,1.0,40.0,1.0
28287,,,,,,2010,154527.0,109.0,,,2.0,49.0,0.0
28314,,,,,,2010,154545.0,3.0,,,0.0,3.0,0.0
28334,,,,,,2010,154590.0,41.0,,,1.0,17.0,0.0
28382,,,,,,2010,154642.0,34.0,,,0.0,14.0,0.0
28423,,,,,,2010,154688.0,72.0,,,1.0,35.0,2.0
28469,,,,,,2010,154697.0,70.0,,,2.0,31.0,0.0
28514,,,,,,2010,154712.0,105.0,,,0.0,34.0,3.0
28557,,,,,,2010,154721.0,45.0,,,0.0,20.0,1.0
28598,,,,,,2010,154907.0,55.0,,,0.0,26.0,0.0
28646,,,,,,2010,154934.0,47.0,,,0.0,31.0,1.0
28688,,,,,,2010,154952.0,57.0,,,1.0,25.0,2.0
28729,,,,,,2010,154998.0,58.0,,,1.0,25.0,0.0
28766,,,,,,2010,155025.0,249.0,,,7.0,113.0,9.0
28814,,,,,,2010,155061.0,308.0,,,6.0,143.0,8.0
28856,,,,,,2010,155089.0,74.0,,,1.0,31.0,2.0
28892,,,,,,2010,155104.0,69.0,,,2.0,39.0,3.0
28932,,,,,,2010,155177.0,32.0,,,0.0,14.0,0.0
28975,,,,,,2010,155201.0,33.0,,,1.0,19.0,0.0
29010,,,,,,2010,155308.0,3.0,,,0.0,1.0,0.0
29047,,,,,,2010,155317.0,3174.0,,,89.0,1486.0,95.0
29103,,,,,,2010,155335.0,88.0,,,0.0,54.0,0.0
29145,,,,,,2010,155399.0,1404.0,,,33.0,538.0,42.0
29205,,,,,,2010,155450.0,35.0,,,1.0,22.0,1.0
29243,,,,,,2010,155496.0,10.0,,,0.0,1.0,0.0
29275,,,,,,2010,155593.0,55.0,,,0.0,16.0,0.0
29306,,,,,,2010,155618.0,29.0,,,0.0,5.0,2.0
29346,,,,,,2010,155681.0,310.0,,,2.0,124.0,2.0
29392,,,,,,2010,155715.0,35.0,,,0.0,20.0,0.0
29435,,,,,,2010,155900.0,45.0,,,0.0,22.0,1.0
29481,,,,,,2010,156082.0,270.0,,,6.0,145.0,10.0
29526,,,,,,2010,156107.0,67.0,,,3.0,29.0,0.0
29563,,,,,,2010,156125.0,572.0,,,10.0,258.0,9.0
29609,,,,,,2010,156189.0,29.0,,,1.0,13.0,0.0
29641,,,,,,2010,156231.0,106.0,,,1.0,53.0,0.0
29679,,,,,,2010,156286.0,164.0,,,7.0,95.0,3.0
29722,,,,,,2010,156338.0,93.0,,,3.0,46.0,0.0
29756,,,,,,2010,156392.0,224.0,,,12.0,128.0,2.0
29789,,,,,,2010,156471.0,45.0,,,4.0,41.0,0.0
29827,,,,,,2010,156620.0,599.0,,,27.0,313.0,10.0
29877,,,,,,2010,156648.0,142.0,,,4.0,64.0,1.0
29917,,,,,,2010,156745.0,92.0,,,1.0,44.0,4.0
29960,,,,,,2010,156790.0,100.0,,,2.0,56.0,0.0
30000,,,,,,2010,156851.0,46.0,,,2.0,32.0,1.0
30033,,,,,,2010,156860.0,67.0,,,5.0,32.0,0.0
30069,,,,,,2010,156921.0,304.0,,,24.0,179.0,2.0
30098,,,,,,2010,156967.0,6.0,,,1.0,6.0,0.0
30126,,,,,,2010,157058.0,141.0,,,31.0,55.0,1.0
30170,,,,,,2010,157076.0,45.0,,,1.0,21.0,2.0
30213,,,,,,2010,157085.0,2245.0,,,68.0,862.0,48.0
30273,,,,,,2010,157100.0,34.0,,,1.0,14.0,0.0
30310,,,,,,2010,157207.0,4.0,,,0.0,2.0,0.0
30346,,,,,,2010,157289.0,1739.0,,,95.0,700.0,49.0
30394,,,,,,2010,157304.0,101.0,,,3.0,71.0,1.0
30427,,,,,,2010,157331.0,96.0,,,4.0,62.0,0.0
30468,,,,,,2010,157386.0,359.0,,,15.0,172.0,9.0
30527,,,,,,2010,157401.0,448.0,,,15.0,183.0,7.0
30580,,,,,,2010,157438.0,89.0,,,6.0,51.0,1.0
30622,,,,,,2010,157447.0,594.0,,,29.0,311.0,12.0
30673,,,,,,2010,157483.0,140.0,,,5.0,80.0,1.0
30711,,,,,,2010,157535.0,86.0,,,4.0,40.0,0.0
30753,,,,,,2010,157553.0,109.0,,,0.0,58.0,0.0
30784,,,,,,2010,157614.0,5.0,,,0.0,5.0,0.0
30809,,,,,,2010,157632.0,53.0,,,2.0,33.0,0.0
30843,,,,,,2010,157650.0,7.0,,,0.0,7.0,0.0
30862,,,,,,2010,157669.0,6.0,,,1.0,6.0,0.0
30876,,,,,,2010,157678.0,5.0,,,0.0,4.0,0.0
30902,,,,,,2010,157711.0,166.0,,,2.0,92.0,1.0
30944,,,,,,2010,157739.0,93.0,,,3.0,48.0,0.0
30982,,,,,,2010,157757.0,101.0,,,4.0,68.0,2.0
31022,,,,,,2010,157809.0,75.0,,,0.0,35.0,2.0
31063,,,,,,2010,157818.0,90.0,,,1.0,40.0,2.0
31122,,,,,,2010,157863.0,53.0,,,2.0,23.0,0.0
31164,,,,,,2010,157951.0,776.0,,,39.0,394.0,16.0
31219,,,,,,2010,158088.0,75.0,,,14.0,46.0,2.0
31251,,,,,,2010,158431.0,146.0,,,15.0,93.0,0.0
31287,,,,,,2010,158477.0,59.0,,,0.0,22.0,2.0
31320,,,,,,2010,158662.0,399.0,,,77.0,252.0,14.0
31347,,,,,,2010,158787.0,7.0,,,1.0,7.0,0.0
31366,,,,,,2010,158884.0,38.0,,,5.0,18.0,0.0
31407,,,,,,2010,159009.0,195.0,,,142.0,100.0,4.0
31441,,,,,,2010,159027.0,5.0,,,0.0,5.0,0.0
31463,,,,,,2010,159197.0,27.0,,,6.0,8.0,0.0
31500,,,,,,2010,159373.0,730.0,,,48.0,322.0,47.0
31548,,,,,,2010,159382.0,81.0,,,3.0,47.0,1.0
31592,,,,,,2010,159391.0,1848.0,,,75.0,667.0,53.0
31650,,,,,,2010,159407.0,65.0,,,5.0,33.0,0.0
31688,,,,,,2010,159416.0,127.0,,,10.0,58.0,0.0
31724,,,,,,2010,159531.0,3.0,,,1.0,2.0,0.0
31743,,,,,,2010,159568.0,74.0,,,3.0,43.0,0.0
31767,,,,,,2010,159601.0,2.0,,,1.0,2.0,0.0
31805,,,,,,2010,159647.0,376.0,,,10.0,138.0,8.0
31854,,,,,,2010,159656.0,293.0,,,17.0,133.0,21.0
31899,,,,,,2010,159717.0,266.0,,,16.0,125.0,5.0
31951,,,,,,2010,159939.0,287.0,,,20.0,113.0,5.0
32002,,,,,,2010,159966.0,254.0,,,9.0,131.0,3.0
32045,,,,,,2010,159993.0,342.0,,,24.0,197.0,8.0
32086,,,,,,2010,160010.0,73.0,,,11.0,46.0,1.0
32122,,,,,,2010,160038.0,281.0,,,14.0,166.0,10.0
32171,,,,,,2010,160074.0,79.0,,,19.0,61.0,0.0
32202,,,,,,2010,160199.0,4.0,,,0.0,4.0,0.0
32225,,,,,,2010,160409.0,17.0,,,0.0,3.0,0.0
32249,,,,,,2010,160445.0,5.0,,,1.0,5.0,0.0
32266,,,,,,2010,160472.0,2.0,,,0.0,2.0,0.0
32287,,,,,,2010,160481.0,57.0,,,3.0,29.0,0.0
32321,,,,,,2010,160579.0,78.0,,,13.0,34.0,0.0
32348,,,,,,2010,160597.0,5.0,,,5.0,3.0,0.0
32374,,,,,,2010,160621.0,422.0,,,337.0,208.0,5.0
32426,,,,,,2010,160649.0,75.0,,,69.0,52.0,0.0
32466,,,,,,2010,160658.0,601.0,,,30.0,274.0,22.0
32513,,,,,,2010,160667.0,74.0,,,11.0,41.0,1.0
32542,,,,,,2010,160913.0,53.0,,,6.0,23.0,0.0
32571,,,,,,2010,160940.0,13.0,,,0.0,9.0,0.0
32610,,,,,,2010,160977.0,166.0,,,12.0,81.0,6.0
32657,,,,,,2010,160995.0,9.0,,,0.0,5.0,0.0
32695,,,,,,2010,161004.0,206.0,,,6.0,101.0,10.0
32745,,,,,,2010,161077.0,55.0,,,0.0,21.0,1.0
32782,,,,,,2010,161086.0,173.0,,,5.0,75.0,7.0
32831,,,,,,2010,161192.0,46.0,,,0.0,27.0,1.0
32871,,,,,,2010,161217.0,89.0,,,0.0,54.0,0.0
32916,,,,,,2010,161226.0,116.0,,,0.0,64.0,4.0
32964,,,,,,2010,161235.0,32.0,,,1.0,13.0,2.0
33006,,,,,,2010,161244.0,31.0,,,0.0,12.0,1.0
33053,,,,,,2010,161253.0,551.0,,,3.0,195.0,5.0
33134,,,,,,2010,161341.0,45.0,,,0.0,23.0,1.0
33162,,,,,,2010,161493.0,15.0,,,0.0,15.0,0.0
33189,,,,,,2010,161509.0,22.0,,,0.0,10.0,0.0
33234,,,,,,2010,161518.0,78.0,,,0.0,40.0,0.0
33276,,,,,,2010,161545.0,109.0,,,0.0,52.0,0.0
33322,,,,,,2010,161554.0,302.0,,,1.0,143.0,7.0
33372,,,,,,2010,161581.0,24.0,,,0.0,9.0,0.0
33409,,,,,,2010,161688.0,109.0,,,1.0,66.0,1.0
33463,,,,,,2010,161767.0,265.0,,,30.0,165.0,5.0
33502,,,,,,2010,161776.0,2.0,,,1.0,2.0,0.0
33530,,,,,,2010,161864.0,104.0,,,93.0,61.0,1.0
33580,,,,,,2010,161873.0,208.0,,,20.0,91.0,4.0
33631,,,,,,2010,162007.0,225.0,,,161.0,112.0,10.0
33680,,,,,,2010,162104.0,52.0,,,3.0,32.0,1.0
33723,,,,,,2010,162122.0,125.0,,,16.0,70.0,5.0
33772,,,,,,2010,162168.0,54.0,,,2.0,38.0,0.0
33816,,,,,,2010,162283.0,140.0,,,95.0,69.0,2.0
33856,,,,,,2010,162335.0,3.0,,,1.0,3.0,0.0
33883,,,,,,2010,162557.0,113.0,,,12.0,65.0,2.0
33927,,,,,,2010,162584.0,254.0,,,9.0,105.0,6.0
33978,,,,,,2010,162609.0,24.0,,,0.0,10.0,0.0
34018,,,,,,2010,162681.0,1.0,,,0.0,1.0,0.0
34053,,,,,,2010,162690.0,80.0,,,3.0,54.0,1.0
34104,,,,,,2010,162706.0,107.0,,,6.0,62.0,1.0
34155,,,,,,2010,162760.0,96.0,,,5.0,56.0,3.0
34204,,,,,,2010,162779.0,189.0,,,21.0,128.0,3.0
34252,,,,,,2010,162928.0,4281.0,,,155.0,1765.0,100.0
34300,,,,,,2010,162982.0,12.0,,,0.0,8.0,0.0
34325,,,,,,2010,163028.0,27.0,,,7.0,7.0,0.0
34355,,,,,,2010,163204.0,173.0,,,14.0,77.0,0.0
34402,,,,,,2010,163259.0,2294.0,,,165.0,1082.0,47.0
34461,,,,,,2010,163268.0,652.0,,,39.0,293.0,18.0
34520,,,,,,2010,163286.0,3640.0,,,168.0,1383.0,143.0
34578,,,,,,2010,163295.0,152.0,,,10.0,76.0,0.0
34628,,,,,,2010,163338.0,223.0,,,80.0,95.0,5.0
34669,,,,,,2010,163347.0,28.0,,,13.0,27.0,0.0
34704,,,,,,2010,163453.0,470.0,,,187.0,196.0,5.0
34758,,,,,,2010,163462.0,119.0,,,1.0,47.0,4.0
34800,,,,,,2010,163578.0,128.0,,,7.0,95.0,5.0
34844,,,,,,2010,163657.0,249.0,,,77.0,156.0,4.0
34880,,,,,,2010,163736.0,2.0,,,0.0,1.0,0.0
34914,,,,,,2010,163851.0,417.0,,,23.0,204.0,10.0
34976,,,,,,2010,163912.0,147.0,,,5.0,70.0,8.0
35018,,,,,,2010,164058.0,1.0,,,0.0,0.0,0.0
35048,,,,,,2010,164076.0,893.0,,,45.0,486.0,25.0
35131,,,,,,2010,164173.0,134.0,,,15.0,74.0,0.0
35187,,,,,,2010,164270.0,141.0,,,7.0,79.0,2.0
35233,,,,,,2010,164313.0,73.0,,,5.0,50.0,0.0
35273,,,,,,2010,164447.0,77.0,,,3.0,46.0,3.0
35322,,,,,,2010,164465.0,222.0,,,9.0,109.0,14.0
35364,,,,,,2010,164492.0,44.0,,,3.0,23.0,0.0
35404,,,,,,2010,164562.0,144.0,,,1.0,61.0,3.0
35454,,,,,,2010,164580.0,187.0,,,8.0,68.0,0.0
35515,,,,,,2010,164632.0,53.0,,,0.0,36.0,1.0
35559,,,,,,2010,164641.0,26.0,,,0.0,19.0,0.0
35592,,,,,,2010,164678.0,4.0,,,0.0,1.0,0.0
35621,,,,,,2010,164739.0,280.0,,,9.0,106.0,5.0
35666,,,,,,2010,164748.0,249.0,,,33.0,59.0,12.0
35707,,,,,,2010,164775.0,56.0,,,1.0,35.0,0.0
35741,,,,,,2010,164845.0,10.0,,,4.0,8.0,2.0
35768,,,,,,2010,164872.0,21.0,,,1.0,8.0,3.0
35811,,,,,,2010,164988.0,3176.0,,,86.0,1399.0,104.0
35873,,,,,,2010,165015.0,535.0,,,7.0,238.0,21.0
35930,,,,,,2010,165024.0,332.0,,,15.0,175.0,9.0
35968,,,,,,2010,165033.0,136.0,,,6.0,93.0,6.0
36004,,,,,,2010,165060.0,14.0,,,1.0,14.0,0.0
36031,,,,,,2010,165112.0,154.0,,,23.0,93.0,5.0
36066,,,,,,2010,165167.0,25.0,,,6.0,13.0,0.0
36102,,,,,,2010,165194.0,68.0,,,3.0,45.0,2.0
36148,,,,,,2010,165529.0,73.0,,,2.0,51.0,0.0
36184,,,,,,2010,165556.0,8.0,,,0.0,6.0,0.0
36202,,,,,,2010,165608.0,4.0,,,0.0,3.0,0.0
36226,,,,,,2010,165635.0,14.0,,,1.0,1.0,1.0
36254,,,,,,2010,165671.0,93.0,,,2.0,54.0,7.0
36290,,,,,,2010,165705.0,7.0,,,1.0,4.0,0.0
36322,,,,,,2010,165820.0,193.0,,,9.0,87.0,4.0
36369,,,,,,2010,165884.0,34.0,,,2.0,9.0,1.0
36408,,,,,,2010,165936.0,97.0,,,3.0,35.0,1.0
36453,,,,,,2010,165945.0,36.0,,,4.0,8.0,3.0
36499,,,,,,2010,165981.0,59.0,,,1.0,37.0,2.0
36542,,,,,,2010,166027.0,4175.0,,,110.0,1058.0,115.0
36598,,,,,,2010,166054.0,18.0,,,0.0,6.0,0.0
36616,,,,,,2010,166063.0,4.0,,,0.0,3.0,0.0
36638,,,,,,2010,166124.0,285.0,,,6.0,132.0,11.0
