,Unit Id,Grand total enrolled,Black total enrolled,Hispanic total enrolled,Total women enrolled,Year
18688,423412,26,7,9,12,1998
18689,423458,11,0,0,0,1998
18690,423476,114,54,5,68,1998
18691,423500,21,0,0,21,1998
18692,423528,22,5,7,22,1998
18693,423537,10,2,2,9,1998
18694,423546,3,1,1,2,1998
18695,423582,65,7,9,64,1998
18696,423607,304,26,30,115,1998
18697,423625,7,0,0,2,1998
18698,423634,55,3,3,53,1998
18699,423643,63,1,3,39,1998
18700,423652,68,0,3,49,1998
18701,423661,202,5,61,88,1998
18702,423670,156,11,0,134,1998
18703,423944,193,0,0,68,1998
18704,423980,104,2,22,44,1998
18705,424202,105,0,0,21,1998
18706,424345,28,5,3,4,1998
18707,424406,400,200,70,217,1998
18708,424424,282,16,66,257,1998
18709,424530,2,0,0,1,1998
18710,424664,2,0,0,1,1998
18711,424752,261,1,0,85,1998
18712,424789,26,0,0,0,1998
18713,425144,7,0,1,7,1998
18714,425296,9,2,0,4,1998
18715,425339,11,0,2,11,1998
18716,425393,44,30,4,35,1998
18717,425621,40,4,2,30,1998
18718,425685,21,6,0,20,1998
18719,425773,298,3,1,290,1998
18720,425782,379,38,68,178,1998
18721,425870,18,0,0,13,1998
18722,425898,14,0,0,8,1998
18723,425940,1,0,0,1,1998
18724,425986,137,3,1,127,1998
18725,426244,25,0,0,1,1998
18726,426651,6,0,1,5,1998
18727,426697,37,12,0,7,1998
18728,426758,26,2,1,19,1998
18729,426819,6,0,4,4,1998
18730,427159,98,5,34,5,1998
18731,427168,58,0,0,9,1998
18732,427308,188,0,0,132,1998
18733,427405,63,48,4,57,1998
18734,427520,19,5,4,15,1998
18735,427557,35,9,7,25,1998
18736,427566,3,1,0,1,1998
18737,427663,310,22,35,32,1998
18738,427876,21,15,6,2,1998
18739,427894,97,68,23,65,1998
18740,427900,20,17,2,17,1998
18741,427919,82,71,3,70,1998
18742,427937,52,10,0,51,1998
18743,427964,3,0,0,2,1998
18744,427973,154,56,11,9,1998
18745,427982,135,100,3,122,1998
18746,427991,113,20,20,70,1998
18747,428000,140,5,30,53,1998
18748,428046,93,13,5,84,1998
18749,428082,20,0,15,19,1998
18750,428091,44,1,18,43,1998
18751,428107,7,0,0,5,1998
18752,428125,59,29,18,38,1998
18753,428134,17,17,0,6,1998
18754,428143,102,39,7,99,1998
18755,428161,36,33,0,26,1998
18756,428170,123,45,19,89,1998
18757,428259,16,2,0,12,1998
18758,428286,418,11,29,158,1998
18759,428295,13,0,0,0,1998
18760,428329,132,0,0,118,1998
18761,428347,29,0,0,28,1998
18762,428365,411,0,411,276,1998
18763,428383,64,2,11,57,1998
18764,428392,100,1,5,63,1998
18765,428408,14,3,0,9,1998
18766,428444,771,33,110,252,1998
18767,429003,93,0,93,79,1998
18768,429012,281,4,10,14,1998
18769,429021,72,20,4,61,1998
18770,429030,89,23,17,68,1998
18771,429100,54,13,7,52,1998
18772,429137,86,50,23,65,1998
18773,429146,54,14,10,41,1998
18774,429155,50,6,28,34,1998
18775,429173,38,1,0,3,1998
18776,429216,45,4,9,28,1998
18777,429599,189,23,31,16,1998
18778,429605,41,1,2,39,1998
18779,429669,8,0,2,0,1998
18780,429997,41,40,0,36,1998
18781,430032,70,0,0,61,1998
18782,430050,198,97,13,192,1998
18783,430087,64,8,3,11,1998
18784,430096,32,4,6,28,1998
18785,430102,2,0,0,2,1998
18786,430139,22,0,0,14,1998
18787,430148,223,8,7,60,1998
18788,430157,223,1,5,8,1998
18789,430166,162,1,4,4,1998
18790,430175,80,20,16,61,1998
18791,430184,93,74,0,61,1998
18792,430218,55,34,7,42,1998
18793,430227,23,2,0,21,1998
18794,430245,210,16,160,168,1998
18795,430263,158,8,56,14,1998
18796,430306,79,2,8,57,1998
18797,430315,15,3,0,11,1998
18798,430342,91,3,81,40,1998
18799,430351,308,14,1,38,1998
18800,430360,245,34,1,17,1998
18801,430379,419,62,3,59,1998
18802,430388,317,30,8,31,1998
18803,430403,33,7,0,28,1998
18804,430476,48,3,2,48,1998
18805,430485,79,1,1,33,1998
18806,430494,7,7,0,7,1998
18807,430500,362,17,1,134,1998
18808,430564,19,1,3,11,1998
18809,430582,73,0,69,41,1998
18810,430616,231,88,29,131,1998
18811,430643,4,1,0,4,1998
18812,430713,81,33,3,75,1998
18813,430722,15,0,2,15,1998
18814,430759,34,16,0,31,1998
18815,430768,43,2,8,11,1998
18816,430777,1085,356,87,420,1998
18817,430786,345,87,65,259,1998
18818,430795,151,15,1,81,1998
18819,430810,19,0,0,14,1998
18820,430829,12,11,0,12,1998
18821,430838,22,21,0,18,1998
18822,430856,63,16,12,48,1998
18823,430883,8,0,0,7,1998
18824,430908,32,0,0,32,1998
18825,430917,117,91,8,77,1998
18826,430935,99,0,99,20,1998
18827,430953,228,58,43,171,1998
18828,430962,52,13,0,52,1998
18829,430971,58,42,0,55,1998
18830,430980,36,13,10,27,1998
18831,430999,82,5,21,81,1998
18832,431017,89,26,3,55,1998
18833,431035,53,8,13,46,1998
18834,431080,31,1,1,31,1998
18835,431099,19,0,0,19,1998
18836,431105,22,5,1,19,1998
18837,431123,310,0,310,2,1998
18838,431141,267,18,92,131,1998
18839,431169,123,8,0,94,1998
18840,431196,442,51,68,256,1998
18841,431202,24,0,1,22,1998
18842,431211,216,16,1,19,1998
18843,431266,38,18,1,37,1998
18844,431275,20,0,0,19,1998
18845,431284,31,2,1,27,1998
18846,431293,7,2,1,6,1998
18847,431309,387,0,387,230,1998
18848,431318,93,89,1,88,1998
18849,431336,127,1,0,34,1998
18850,431363,22,0,0,1,1998
18851,431372,107,4,0,104,1998
18852,431390,6,0,0,3,1998
18853,431512,20,1,0,19,1998
18854,431549,7,0,1,5,1998
18855,431558,246,15,19,131,1998
18856,431576,225,11,0,143,1998
18857,431600,44,1,0,37,1998
18858,431637,21,7,5,20,1998
18859,431664,31,13,1,29,1998
18860,431673,32,3,3,18,1998
18861,431691,39,3,3,27,1998
18862,431716,485,11,15,298,1998
18863,431743,29,5,9,18,1998
18864,431761,12,0,0,11,1998
18865,431770,60,7,9,35,1998
18866,431804,6,0,0,4,1998
18867,431831,362,3,344,336,1998
18868,431859,46,9,0,23,1998
18869,431877,14,0,0,12,1998
18870,431886,110,0,30,99,1998
18871,431929,238,0,238,176,1998
18872,431947,63,16,12,48,1998
18873,431956,57,1,50,33,1998
18874,431965,68,23,1,64,1998
18875,431974,75,8,0,23,1998
18876,432065,19,2,2,18,1998
18877,432083,83,0,0,59,1998
18878,432108,253,0,0,197,1998
18879,432117,26,7,5,21,1998
18880,432135,7,2,1,6,1998
18881,432162,557,144,22,136,1998
18882,432171,570,53,100,112,1998
18883,432223,491,73,9,309,1998
18884,432232,1435,270,140,934,1998
18885,432241,450,18,24,224,1998
18886,432296,161,34,20,63,1998
18887,432302,297,28,29,128,1998
18888,432311,103,11,8,15,1998
18889,432384,174,28,39,88,1998
18890,432436,90,52,0,88,1998
18891,432524,95,4,3,50,1998
18892,100654,619,4,39,38,1999
18893,100663,2178,8,1388,75,1999
18894,100706,904,21,673,38,1999
18895,100724,587,1,38,7,1999
18896,100751,3055,18,2533,53,1999
18897,100812,1205,26,1005,0,1999
18898,100830,788,2,527,7,1999
18899,100858,3822,20,3508,18,1999
18900,100937,349,3,275,2,1999
18901,100973,306,0,13,5,1999
18902,101073,57,0,6,0,1999
18903,101189,445,1,284,1,1999
18904,101435,151,1,139,3,1999
18905,101453,45,0,36,3,1999
18906,101480,1318,9,1043,36,1999
18907,101541,53,0,45,0,1999
18908,101587,247,1,149,3,1999
18909,101675,240,0,0,0,1999
18910,101693,293,4,191,5,1999
18911,101709,532,6,450,6,1999
18912,101879,1017,23,873,0,1999
18913,101912,311,0,1,46,1999
18914,102049,658,1,609,2,1999
18915,102094,1863,11,1384,124,1999
18916,102100,1261,2,44,1,1999
18917,102234,258,1,208,1,1999
18918,102261,29,0,24,3,1999
18919,102270,153,0,0,4,1999
18920,102298,103,0,1,0,1999
18921,102322,382,6,296,0,1999
18922,102359,309,1,179,0,1999
18923,102368,880,2,619,14,1999
18924,102377,525,0,0,10,1999
18925,102553,1114,85,856,19,1999
18926,102580,6,0,6,0,1999
18927,102614,652,95,456,15,1999
18928,102632,156,25,110,1,1999
18929,102669,86,11,64,2,1999
18930,103440,43,8,27,0,1999
18931,103787,4,3,1,0,1999
18932,104151,8381,206,6063,252,1999
18933,104179,5557,118,3841,258,1999
18934,104364,34,5,17,0,1999
18935,104531,790,27,607,3,1999
18936,104717,250,3,194,9,1999
18937,105172,60,2,30,3,1999
18938,105330,3079,228,2408,32,1999
18939,105367,441,7,269,0,1999
18940,105516,1484,25,1083,0,1999
18941,105589,303,22,180,1,1999
18942,105899,57,1,51,0,1999
18943,106050,17,0,14,0,1999
18944,106078,8,0,7,0,1999
18945,106102,274,3,174,9,1999
18946,106245,1415,9,1004,43,1999
18947,106263,157,1,143,1,1999
18948,106306,21,0,0,0,1999
18949,106342,76,3,65,4,1999
18950,106397,2426,52,2047,75,1999
18951,106412,473,1,21,2,1999
18952,106458,1905,4,1654,29,1999
18953,106467,780,10,714,19,1999
18954,106485,342,4,272,1,1999
18955,106704,1474,18,1190,48,1999
18956,106713,31,0,29,1,1999
18957,107044,734,11,642,34,1999
18958,107071,599,8,480,12,1999
18959,107080,232,0,194,2,1999
18960,107141,195,3,164,20,1999
18961,107512,305,2,278,12,1999
18962,107558,95,1,76,15,1999
18963,107600,94,0,1,3,1999
18964,107877,91,2,83,4,1999
18965,107983,412,3,304,24,1999
18966,108232,1142,11,442,333,1999
18967,108250,63,0,27,7,1999
18968,109651,284,3,116,69,1999
18969,109785,910,7,558,20,1999
18970,110051,57,0,48,1,1999
18971,110097,507,5,377,12,1999
18972,110185,99,0,67,22,1999
18973,110316,7,0,5,0,1999
18974,110361,447,0,167,0,1999
18975,110370,281,2,165,22,1999
18976,110404,210,0,120,17,1999
18977,110413,451,5,303,23,1999
18978,110422,2893,42,1827,13,1999
18979,110486,1197,17,594,20,1999
18980,110495,1583,18,762,15,1999
18981,110510,2833,36,1120,80,1999
18982,110529,3034,13,785,201,1999
18983,110538,3521,63,2380,81,1999
18984,110547,2501,21,439,42,1999
18985,110556,3910,55,1547,142,1999
18986,110565,7032,46,2652,284,1999
18987,110574,2558,21,735,112,1999
18988,110583,5785,41,1959,366,1999
18989,110592,2904,14,260,131,1999
18990,110608,6662,38,2372,240,1999
18991,110617,6104,79,3003,96,1999
18992,110635,6613,47,2009,325,1999
18993,110644,5054,53,2285,88,1999
18994,110653,3542,15,805,103,1999
18995,110662,7646,50,2647,261,1999
18996,110671,2317,15,667,54,1999
18997,110680,4319,39,1823,68,1999
18998,110699,18,0,10,0,1999
18999,110705,4665,56,2863,65,1999
19000,110714,2676,36,1572,25,1999
19001,110918,17,2,7,0,1999
19002,111081,167,4,108,14,1999
19003,111179,3,0,0,3,1999
19004,111188,106,1,55,0,1999
19005,111647,3,0,2,0,1999
19006,111948,581,5,375,23,1999
19007,111966,41,0,1,0,1999
19008,112075,163,0,121,6,1999
19009,112084,142,1,101,3,1999
19010,112260,213,1,130,7,1999
19011,112394,145,0,79,0,1999
19012,112446,181,0,139,0,1999
19013,112570,40,0,19,10,1999
19014,113582,68,0,47,0,1999
19015,113607,744,4,194,9,1999
19016,113698,127,0,73,3,1999
19017,113704,3,0,2,1,1999
19018,114813,233,5,144,6,1999
19019,115083,354,0,146,66,1999
19020,115409,173,1,118,3,1999
19021,115728,245,2,80,11,1999
19022,115755,1825,69,1201,13,1999
19023,116226,18,0,14,0,1999
19024,116466,115,0,14,16,1999
19025,116475,135,0,34,16,1999
19026,116484,197,0,53,52,1999
19027,116712,76,1,55,0,1999
19028,116846,19,0,18,0,1999
19029,117104,81,1,68,0,1999
19030,117113,38,0,20,2,1999
19031,117140,815,9,372,6,1999
19032,117168,45,0,30,3,1999
19033,117557,29,0,0,27,1999
19034,117575,13,0,6,3,1999
19035,117627,179,0,77,20,1999
19036,117636,412,4,218,19,1999
19037,117751,244,1,210,3,1999
19038,117946,1062,5,483,46,1999
19039,118693,152,0,57,16,1999
19040,118888,191,4,113,1,1999
19041,119058,9,0,3,4,1999
19042,119173,378,1,99,1,1999
19043,119270,13,0,1,10,1999
19044,119544,11,1,0,0,1999
19045,119775,4,0,2,0,1999
19046,120166,58,0,1,35,1999
19047,120184,203,1,98,16,1999
19048,120254,386,1,190,17,1999
19049,120403,189,2,80,20,1999
19050,120537,188,0,136,9,1999
19051,120838,12,0,0,11,1999
19052,120865,285,1,143,39,1999
19053,120883,801,7,449,21,1999
19054,121071,91,0,12,0,1999
19055,121150,652,8,411,45,1999
19056,121257,257,2,146,13,1999
19057,121309,496,1,403,10,1999
19058,121345,372,1,205,7,1999
19059,121691,583,7,360,8,1999
19060,122223,12,0,2,0,1999
19061,122296,83,1,42,0,1999
19062,122409,6980,61,3046,190,1999
19063,122436,987,11,677,42,1999
19064,122454,159,2,106,12,1999
19065,122506,34,0,20,7,1999
19066,122597,6333,34,1905,375,1999
19067,122612,758,4,293,75,1999
19068,122728,71,2,46,4,1999
19069,122755,5730,39,1462,273,1999
19070,122931,890,6,445,22,1999
19071,123165,178,1,97,3,1999
19072,123280,13,0,13,0,1999
19073,123457,328,4,284,2,1999
19074,123554,545,2,342,20,1999
19075,123572,1585,24,1016,28,1999
19076,123633,223,0,25,86,1999
19077,123651,320,0,227,3,1999
19078,123952,38,0,9,5,1999
19079,123961,3896,21,1874,262,1999
19080,124292,54,0,44,4,1999
19081,124487,16,0,12,1,1999
19082,124885,113,1,26,56,1999
19083,125480,33,0,10,0,1999
19084,125727,318,4,261,4,1999
19085,125763,295,1,147,16,1999
19086,125806,7,0,5,0,1999
19087,125897,258,3,93,24,1999
19088,126076,3,0,3,0,1999
19089,126182,288,7,189,2,1999
19090,126562,1500,21,943,60,1999
19091,126571,199,3,134,3,1999
19092,126580,1008,10,773,4,1999
19093,126614,4680,34,3740,70,1999
19094,126669,385,1,324,4,1999
19095,126678,456,6,361,10,1999
19096,126702,237,1,174,0,1999
19097,126775,494,3,395,20,1999
19098,126818,3942,55,3362,42,1999
19099,126827,209,2,158,1,1999
19100,127042,111,1,99,0,1999
19101,127060,816,4,630,59,1999
19102,127185,679,94,500,13,1999
19103,127556,684,6,603,7,1999
19104,127565,3184,27,2283,50,1999
19105,127653,127,1,110,0,1999
19106,127680,42,1,21,0,1999
19107,127699,51,0,31,7,1999
19108,127714,63,1,57,1,1999
19109,127741,1848,12,1517,15,1999
19110,127918,1316,5,911,218,1999
19111,127945,79,1,70,1,1999
19112,128106,907,7,533,37,1999
19113,128328,895,8,714,8,1999
19114,128391,445,7,414,0,1999
19115,128425,6,0,5,1,1999
19116,128498,399,1,286,3,1999
19117,128586,14,0,14,0,1999
19118,128744,189,1,47,93,1999
19119,128771,1632,7,1273,18,1999
19120,128902,284,1,238,18,1999
19121,129020,2845,5,2423,24,1999
19122,129215,907,13,748,21,1999
19123,129242,824,2,724,9,1999
19124,129525,1028,1,830,43,1999
19125,129686,19,0,17,0,1999
19126,129774,44,9,27,2,1999
19127,129941,530,1,337,31,1999
19128,130110,31,0,25,0,1999
19129,130183,238,1,178,26,1999
19130,130226,794,4,716,7,1999
19131,130253,780,0,647,18,1999
19132,130271,11,0,0,11,1999
19133,130314,278,0,208,0,1999
19134,130493,1290,3,941,22,1999
19135,130590,440,1,336,4,1999
19136,130624,186,2,156,3,1999
19137,130697,547,2,366,24,1999
19138,130776,761,2,601,10,1999
19139,130794,1147,17,612,86,1999
19140,130934,465,1,67,31,1999
19141,130943,3260,12,2820,24,1999
19142,130989,273,1,154,14,1999
19143,131098,161,0,114,5,1999
19144,131113,626,1,417,0,1999
19145,131159,1110,4,665,142,1999
19146,131283,531,2,417,19,1999
19147,131308,84,1,46,13,1999
19148,131399,660,0,7,46,1999
19149,131450,218,0,137,20,1999
19150,131469,1796,5,1120,126,1999
19151,131496,1321,4,902,96,1999
19152,131520,1108,2,5,0,1999
19153,131788,63,0,0,17,1999
19154,131803,195,0,16,25,1999
19155,131876,250,0,36,0,1999
19156,132338,318,0,178,0,1999
19157,132408,106,1,93,0,1999
19158,132471,850,0,234,68,1999
19159,132602,339,0,3,20,1999
19160,132657,211,0,105,45,1999
19161,132842,29,0,3,0,1999
19162,132879,31,0,30,0,1999
19163,132903,5667,40,4274,123,1999
19164,133085,135,0,125,2,1999
19165,133465,16,0,10,0,1999
19166,133492,363,0,289,46,1999
19167,133526,105,0,0,4,1999
19168,133553,2201,25,1559,143,1999
19169,133650,2054,2,114,29,1999
19170,133669,4736,33,2947,307,1999
19171,133711,366,1,340,11,1999
19172,133809,20,0,18,0,1999
19173,133872,47,0,4,0,1999
19174,133881,371,2,200,127,1999
19175,133951,7809,8,1427,588,1999
19176,133979,248,0,0,14,1999
19177,134079,529,1,428,23,1999
19178,134097,6828,29,5219,83,1999
19179,134130,8972,33,6786,144,1999
19180,134149,81,2,23,2,1999
19181,134510,15,0,13,1,1999
19182,134680,46,1,33,2,1999
19183,134811,120,2,24,16,1999
19184,134909,76,0,64,1,1999
19185,134945,474,4,296,20,1999
19186,135063,106,0,49,0,1999
19187,135364,61,0,45,0,1999
19188,135610,116,0,21,0,1999
19189,135726,1826,5,777,162,1999
19190,135939,79,2,27,22,1999
19191,136172,3460,16,2712,52,1999
19192,136206,197,0,139,34,1999
19193,136215,1013,7,434,70,1999
19194,136288,101,2,45,1,1999
19195,136330,324,0,242,12,1999
19196,136774,217,1,179,11,1999
19197,136950,806,4,612,28,1999
19198,137032,1598,5,859,11,1999
19199,137272,16,0,2,5,1999
19200,137351,7227,25,5083,160,1999
19201,137476,214,0,23,48,1999
19202,137546,453,0,369,40,1999
19203,137564,221,1,186,3,1999
19204,137777,13,0,13,0,1999
19205,137801,132,0,53,0,1999
19206,137810,249,5,190,0,1999
19207,137847,621,3,391,34,1999
19208,137953,62,0,57,0,1999
19209,137962,22,0,16,4,1999
19210,138275,234,2,184,2,1999
19211,138293,77,0,48,21,1999
19212,138354,1890,26,1512,26,1999
19213,138600,174,0,112,11,1999
19214,138716,418,0,28,0,1999
19215,138725,168,0,46,35,1999
19216,138789,810,1,584,15,1999
19217,138813,88,1,52,4,1999
19218,138868,64,0,55,0,1999
19219,138877,82,1,55,5,1999
19220,138947,811,0,0,1,1999
19221,138983,803,5,554,13,1999
19222,139144,423,0,405,2,1999
19223,139153,103,0,17,13,1999
19224,139199,367,3,232,3,1999
19225,139205,167,0,123,7,1999
19226,139311,794,5,462,17,1999
19227,139366,743,3,498,13,1999
19228,139393,307,1,272,10,1999
19229,139533,500,2,82,13,1999
19230,139579,33,0,17,0,1999
19231,139630,134,0,115,1,1999
19232,139658,1398,2,978,29,1999
19233,139719,376,0,12,7,1999
19234,139755,2183,4,1540,75,1999
19235,139764,403,2,292,7,1999
19236,139825,85,0,66,0,1999
19237,139861,747,1,592,15,1999
19238,139931,2060,8,1433,23,1999
19239,139940,3302,13,1811,164,1999
19240,139959,5538,9,4947,66,1999
19241,140164,2165,9,1814,60,1999
19242,140234,164,0,125,5,1999
19243,140252,198,0,101,4,1999
19244,140322,499,2,333,4,1999
19245,140401,309,0,252,13,1999
19246,140447,912,4,610,37,1999
19247,140553,721,0,0,0,1999
19248,140571,328,3,2,0,1999
19249,140669,637,4,599,8,1999
19250,140696,270,0,182,9,1999
19251,140720,133,0,1,2,1999
19252,140818,210,0,186,0,1999
19253,140872,201,1,152,6,1999
19254,140951,773,0,402,51,1999
19255,140960,306,0,13,5,1999
19256,140988,321,4,255,7,1999
19257,141060,482,0,0,6,1999
19258,141097,645,3,445,29,1999
19259,141167,81,1,55,1,1999
19260,141185,213,0,188,11,1999
19261,141264,1398,6,1048,21,1999
19262,141325,91,0,57,0,1999
19263,141334,1107,1,834,22,1999
19264,141486,253,1,94,12,1999
19265,141565,576,4,192,59,1999
19266,141574,2761,6,479,157,1999
19267,141644,1039,5,314,270,1999
19268,141981,376,2,99,0,1999
19269,142090,13,0,12,1,1999
19270,142115,2284,25,1957,26,1999
19271,142276,2023,31,1842,25,1999
19272,142285,1679,24,1490,25,1999
19273,142294,156,0,121,6,1999
19274,142328,407,14,346,16,1999
19275,142337,15,0,14,1,1999
19276,142461,210,2,193,0,1999
19277,142887,52,0,37,0,1999
19278,143048,377,2,276,33,1999
19279,143084,493,3,443,3,1999
19280,143118,373,5,289,0,1999
19281,143163,154,1,110,1,1999
19282,143288,123,0,108,4,1999
19283,143297,34,0,33,0,1999
19284,143358,1353,1,1153,17,1999
19285,143853,185,0,107,0,1999
19286,144005,1261,2,44,1,1999
19287,144050,1021,0,642,54,1999
19288,144281,1353,8,853,50,1999
19289,144351,295,0,191,6,1999
19290,144740,2214,7,1288,48,1999
19291,144759,643,4,202,10,1999
19292,144768,821,4,539,15,1999
19293,144883,46,0,2,0,1999
19294,144892,2432,5,2164,36,1999
19295,144962,678,2,495,11,1999
19296,144971,99,0,95,2,1999
19297,145336,1842,2,1076,14,1999
19298,145372,290,0,255,2,1999
19299,145460,117,0,92,2,1999
19300,145497,30,0,30,0,1999
19301,145558,14,0,10,0,1999
19302,145600,3472,9,1643,75,1999
19303,145619,391,3,254,0,1999
19304,145637,6427,14,4629,107,1999
19305,145646,492,1,426,11,1999
19306,145691,191,0,182,2,1999
19307,145725,356,0,210,41,1999
19308,145761,1,0,0,0,1999
19309,145813,4389,9,3937,21,1999
19310,146010,90,0,52,0,1999
19311,146339,262,0,224,5,1999
19312,146393,58,0,38,5,1999
19313,146427,301,2,211,30,1999
19314,146481,342,1,265,25,1999
19315,146533,25,0,22,0,1999
19316,146612,853,1,656,25,1999
19317,146667,104,2,100,0,1999
19318,146719,1398,4,860,9,1999
19319,146755,18,0,16,0,1999
19320,146825,122,0,103,0,1999
19321,147013,514,2,454,3,1999
19322,147244,525,2,456,4,1999
19323,147341,202,1,178,9,1999
19324,147369,299,1,247,27,1999
19325,147518,13,11,1,0,1999
19326,147536,898,10,461,7,1999
19327,147660,465,2,401,5,1999
19328,147679,304,1,206,16,1999
19329,147703,4307,10,3312,34,1999
19330,147767,1882,6,1238,78,1999
19331,147776,1986,4,967,22,1999
19332,147828,428,1,380,0,1999
19333,148016,122,1,96,17,1999
19334,148131,180,0,154,3,1999
19335,148177,124,1,69,1,1999
19336,148335,447,1,124,3,1999
19337,148405,237,3,199,9,1999
19338,148487,1207,3,604,42,1999
19339,148496,240,0,194,4,1999
19340,148511,101,0,60,1,1999
19341,148575,84,0,77,0,1999
19342,148584,383,0,292,0,1999
19343,148593,36,0,35,0,1999
19344,148627,603,1,420,0,1999
19345,148654,1209,5,1060,12,1999
19346,148849,30,1,26,1,1999
19347,148876,122,1,2,0,1999
19348,149028,32,0,27,0,1999
19349,149222,3830,18,2694,123,1999
19350,149231,2077,9,1786,21,1999
19351,149329,17,0,16,1,1999
19352,149505,161,1,139,2,1999
19353,149514,171,0,133,0,1999
19354,149639,12,0,9,1,1999
19355,149763,31,0,20,0,1999
19356,149772,2639,5,2261,39,1999
19357,149781,513,3,456,4,1999
19358,150066,450,2,420,4,1999
19359,150136,3124,6,2884,1,1999
19360,150145,345,1,312,5,1999
19361,150163,702,0,628,14,1999
19362,150172,233,0,117,0,1999
19363,150400,527,0,473,6,1999
19364,150455,216,1,178,4,1999
19365,150534,500,2,461,15,1999
19366,150561,71,1,61,1,1999
19367,150604,193,0,185,1,1999
19368,150668,249,0,207,35,1999
19369,150677,161,1,155,2,1999
19370,150756,217,0,209,3,1999
19371,150941,173,0,170,1,1999
19372,151102,1265,5,1145,3,1999
19373,151111,2961,9,2463,47,1999
19374,151263,463,3,360,41,1999
19375,151290,290,0,42,9,1999
19376,151306,1367,1,1312,6,1999
19377,151324,1476,5,1269,42,1999
19378,151333,279,1,259,2,1999
19379,151342,852,5,745,23,1999
19380,151351,5770,19,5072,172,1999
19381,151360,473,0,316,2,1999
19382,151379,864,0,830,3,1999
19383,151388,219,0,206,0,1999
19384,151458,24,0,19,0,1999
19385,151494,33,1,19,2,1999
19386,151500,89,0,79,0,1999
19387,151519,154,0,8,1,1999
19388,151777,213,1,190,7,1999
19389,151786,174,1,131,7,1999
